Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;;Outer Rim Territories, New Territories;Raioballo sector;;Sinsang system;Sinsang;19.091;546.985;;http://starwars.wikia.com/wiki/Sinsang;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;https://starwars.fandom.com/wiki/Raioballo_sector/Legends;https://starwars.fandom.com/wiki/Sinsang_system;L-4;707
Star;;Outer Rim;Arkanis Sector;Sirpar's sun;Sirpar system;Sirpar;622.786;-716.713;;http://starwars.wikia.com/wiki/Sirpar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Sirpar_system;R-17;507
Star;;Outer Rim;Hunnovers Sector;;Siskeen system;Siskeen;695.591;-702.744;;http://starwars.wikia.com/wiki/Siskeen;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Hunnovers_sector;https://starwars.fandom.com/wiki/Siskeen_system;R-17;510
Star;F5 IV;Outer Rim;Shadola Sector;;Skeebo system;Skeebo;924.148;176.384;;http://starwars.wikia.com/wiki/Skeebo;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Shadola_sector;https://starwars.fandom.com/wiki/Skeebo_system;U-8;892
Star;;Outer Rim;Skine Sector;;Skynara system;Skynara;485.122;-930.793;;http://starwars.wikia.com/wiki/Skynara;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Skine_sector;https://starwars.fandom.com/wiki/Skynara_system;P-19;452
Star;;Outer Rim;Sluis Sector;Sluis;Sluis system;Sluis Van;160.741;-917.474;;http://starwars.wikia.com/wiki/Sluis_Van;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sluis_sector;https://starwars.fandom.com/wiki/Sluis_system;M-19;349
Star;;Outer Rim;Gaulus Sector;;Smuggler's Run system;Smuggler's Run;729.418;-801.85;;http://starwars.wikia.com/wiki/Smuggler%27s_Run;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Gaulus_sector;https://starwars.fandom.com/wiki/Smuggler%27s_Run_system;S-18;514
Star;"""M5 III"" // red giant star";Outer Rim;Kiblini Sector;Sokor;Socorro system;Socorro;515.189;-768.9;;http://starwars.wikia.com/wiki/Socorro;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kiblini_sector;https://starwars.fandom.com/wiki/Socorro_system;Q-17;468
Star;;Outer Rim;Meridian Sector;;Sorjus system;Sorjus;609.912;294.792;;http://starwars.wikia.com/wiki/Sorjus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meridian_sector;https://starwars.fandom.com/wiki/Sorjus_system;R-7;2093
Star;;Outer Rim;Kalamith Sector;;Sorrus system;Sorrus;391.597;418.772;;http://starwars.wikia.com/wiki/Sorrus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kalamith_sector;https://starwars.fandom.com/wiki/Sorrus_system;O-5;624
Star;;Outer Rim;Atrivis Sector;;Spefik system;Spefik;25.377;448.447;;http://starwars.wikia.com/wiki/Spefik;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Spefik_system;L-5;829
Location;;Outer Rim;Parmic Sector;;Spice Terminus;;437.229;-889.728;;http://starwars.wikia.com/wiki/Spice_Terminus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Parmic_sector;;P-18;448
Star;;Outer Rim;Spadja Sector;;Spintir system;Spintir;596.517;388.909;;http://starwars.wikia.com/wiki/Spintir;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Spadja_sector;https://starwars.fandom.com/wiki/Spintir_system;Q-6;623
Star;;Outer Rim;Airam Sector;Squab;Squab system;Skor II;141.013;-1041.178;;https://starwars.fandom.com/wiki/Skor_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Airam_sector;https://starwars.fandom.com/wiki/Squab_system;M-20;341
Star;;Outer Rim Territories, Si'Klaata Cluster;Tharin sector, Periphery;Sriluur;Sriluur system;Sriluur;775.679;112.982;;http://starwars.wikia.com/wiki/Sriluur;https://starwars.fandom.com/wiki/Si%27Klaata_Cluster/Legends, https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends;https://starwars.fandom.com/wiki/Tharin_sector, https://starwars.fandom.com/wiki/Periphery/Legends;;S-8;926
Star;;Outer Rim;Juris Sector;;Stend system;Stend;408.172;-752.315;;https://starwars.fandom.com/wiki/Stend_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Juris_sector;https://starwars.fandom.com/wiki/Sriluur_system;P-17;466
Star;;Outer Rim;Spadja Sector;;Stenos system;Stenos;624.548;407.517;;http://starwars.wikia.com/wiki/Stenos;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Spadja_sector;https://starwars.fandom.com/wiki/Stenos_system;R-5;1017
Star;;Outer Rim;Nuiri Sector;;Stygeon system;Stygeon Prime;572.269;289.747;;http://starwars.wikia.com/wiki/Stygeon_Prime;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Nuiri_sector;https://starwars.fandom.com/wiki/Stygeon_system;Q-7;2129
Star;;Outer Rim;Quence Sector;;Suarbi system ;Suarbi;386.64;-915.178;;http://starwars.wikia.com/wiki/Suarbi;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Quence_sector;https://starwars.fandom.com/wiki/Suarbi_system;O-19;450
Star;M3 V;Outer Rim;Subterrel Sector;;Subterrel system;Subterrel;13.201;-1094.776;;http://starwars.wikia.com/wiki/Subterrel;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Subterrel_sector;https://starwars.fandom.com/wiki/Subterrel_system;L-20;328
Star;G0 V;Outer Rim;Brema Sector;Sullust;Sullust system;Sullust;156.027;-781.302;;http://starwars.wikia.com/wiki/Sullust;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Brema_sector;https://starwars.fandom.com/wiki/Sullust_system;M-17;364
Star;;Outer Rim;Koradin Sector;;Sump system;Sump;-207.986;-891.331;;http://starwars.wikia.com/wiki/Sump;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Koradin_sector;https://starwars.fandom.com/wiki/Sump_system;I-18;277
Star;;Outer Rim;Svivreni Sector;;Svivren system;Svivren;360.88;-945.283;;http://starwars.wikia.com/wiki/Svivren;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Svivreni_sector;https://starwars.fandom.com/wiki/Svivren_system;O-19;447
Star;;Outer Rim;Esstran sector, Sith Worlds;;Svolten system;Svolten;641.645;527.27;;https://starwars.fandom.com/wiki/Svolten_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Esstran_sector/Legends, https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Svolten_system;R-4;727
Star;;Outer Rim;Airam Sector;;Swellen system;Swellen;96.321;-1013.478;;https://starwars.fandom.com/wiki/Swellen_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Airam_sector;https://starwars.fandom.com/wiki/Swellen_system;L-20;340
Star;;Outer Rim;Jospro Sector;;Sy Myrth system;Sy Myrth;700.107;250.897;;http://starwars.wikia.com/wiki/Sy_Myrth;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Jospro_sector;https://starwars.fandom.com/wiki/Sy_Myrth_system;S-7;934
Star;;Outer Rim;Grumani Sector;;Syned system;Syned;218.058;-764.086;;http://starwars.wikia.com/wiki/Syned;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Grumani_sector;https://starwars.fandom.com/wiki/Syned_system;N-17;433
Star;;Outer Rim;Sertar Sector;;Syngia system;Syngia;685.776;449.957;;http://starwars.wikia.com/wiki/Syngia;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sertar_sector;https://starwars.fandom.com/wiki/Syngia_system;R-5;742
Star;;Outer Rim;Al-Nasrl Sector;;Syvris system ;Syvris;848.677;-344.773;;http://starwars.wikia.com/wiki/Syvris;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Al-Nasrl_sector;https://starwars.fandom.com/wiki/Syvris_system;T-13;1005
Star;;Outer Rim;Tharin Sector;;Tammar system;Tammar;805.424;119.018;;http://starwars.wikia.com/wiki/Tammar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tharin_sector;https://starwars.fandom.com/wiki/Tammar_system;T-8;922
Star;;Outer Rim;Tammuz Sector;;Tammuz-an system;Tammuz-an;875.679;-448.337;;http://starwars.wikia.com/wiki/Tammuz-an;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tammuz_sector;https://starwars.fandom.com/wiki/Tammuz-an_system;T-14;961
Star;;Outer Rim;Koradin Sector;;Tancon system;Tancon;-192.446;-871.893;;https://starwars.fandom.com/wiki/Tancon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Koradin_sector;https://starwars.fandom.com/wiki/Tancon_system;J-18;4321
Star;;Outer Rim;Spadja Sector;;Tandankin system;Tandankin;671.799;395.954;;http://starwars.wikia.com/wiki/Tandankin;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Spadja_sector;https://starwars.fandom.com/wiki/Tandankin_system;R-6;1018
Star;;Outer Rim;Kalamith Sector;;Tandun system;Tandun III;432.857;453.068;;https://starwars.fandom.com/wiki/Tandun_III;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kalamith_sector;https://starwars.fandom.com/wiki/Tandun_system;P-5;629
Star;;Outer Rim;Morshdine Sector;;Tangrene system;Tangrene;350.971;506.818;;http://starwars.wikia.com/wiki/Tangrene;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Morshdine_sector;https://starwars.fandom.com/wiki/Tangrene_system;O-4;763
Star;;Outer Rim;Kwymar Sector;;Tantive system;Tantive IV;522.4;585.446;;https://starwars.fandom.com/wiki/Tantive_IV_(planet);http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kwymar_sector;https://starwars.fandom.com/wiki/Tantive_system;Q-4;747
Star;;Outer Rim;Tarabba Sector;;Tarabba system;Tarabba;162.137;-980.846;;https://starwars.fandom.com/wiki/Tarabba_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tarabba_sector;https://starwars.fandom.com/wiki/Tarabba_system;M-19;333
Star;;Outer Rim;Calamari Sector;;Taral system;Taral V;911.978;290.647;;http://starwars.wikia.com/wiki/Taral_V;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Taral_system;U-7;2094
Star;;Outer Rim;Ojoster Sector;Taris;Taris system;Taris;271.806;290.318;;http://starwars.wikia.com/wiki/Taris;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Ojoster_sector;https://starwars.fandom.com/wiki/Taris_system;N-7;987
Star;;Outer Rim;Arkanis Sector;;Tarnoonga system;Tarnoonga;671.477;-704.26;;http://starwars.wikia.com/wiki/Tarnoonga;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Tarnoonga_system;R-17;502
Star;;Outer Rim;Rseik Sector;;Taroon system;Taroon;292.197;-1003.578;;https://starwars.fandom.com/wiki/Taroon_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rseik_sector;https://starwars.fandom.com/wiki/Taroon_system;N-20;337
Star;;Outer Rim;Tharin Sector;;Taskeed system;Taskeed;758.752;208.343;;http://starwars.wikia.com/wiki/Taskeed;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tharin_sector;https://starwars.fandom.com/wiki/Taskeed_system;S-7;919
Star;;Outer Rim;Dynali Sector;;Taspir system;Taspir III;-137.177;598.904;;http://starwars.wikia.com/wiki/Taspir_III;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dynali_sector;https://starwars.fandom.com/wiki/Taspir_system;J-4;657
StarBarycenter;"""G2V"" // yellow star x2";Outer Rim;Arkanis Sector;Tatoo I (G1), Tatoo II (G2);Tatoo system/Tatooine system/Tri-planetary system J11.9;Tatooine;644.386;-673.274;;http://starwars.wikia.com/wiki/Tatooine;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Tatoo_system;R-16;478
Star;// Red giant;Outer Rim;Tammuz Sector;Tatrang;Tatrang system;Tatrang;916.301;-467.525;;https://starwars.fandom.com/wiki/Tatrang_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tammuz_sector;https://starwars.fandom.com/wiki/Tatrang_system;U-14;4343
Star;;Outer Rim;Abrion Sector;Tau Sakar;Tau Sakar system;Garban;738.36;-515.72;;https://starwars.fandom.com/wiki/Garban;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Tau_Sakar_system;S-15;2937
Star;;Outer Rim;Koradin Sector;;Tegrat system;Tegrat;-157.168;-868.365;;https://starwars.fandom.com/wiki/Tegrat;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Koradin_sector;https://starwars.fandom.com/wiki/Tegrat_system;J-18;4350
Star;;Outer Rim;Pakuuni Sector;;Telaris system;Telaris;849.259;354.859;;http://starwars.wikia.com/wiki/Telaris_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Pakuuni_sector;https://starwars.fandom.com/wiki/Telaris_system;T-6;2134
Star;;Outer Rim;Kwymar Sector;;Telos system;Telos IV;507.946;570.992;;http://starwars.wikia.com/wiki/Telos;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kwymar_sector;https://starwars.fandom.com/wiki/Telos_system;Q-4;745
Star;G9 V;Outer Rim Territories, Trans-Hydian;Gordian Reach;;Tenara system;Tenara;526.667;361.939;;http://starwars.wikia.com/wiki/Tenara;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Trans-Hydian;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Tenara_system;Q-6;613
Star;;Outer Rim;Tharin Sector;;Terman system;Terman;771.673;105.898;;https://starwars.fandom.com/wiki/Terman_system;http://starwars.wikia.com/wiki/Hutt_Space;http://starwars.wikia.com/wiki/Hutt_Space;https://starwars.fandom.com/wiki/Terman_system;S-8;1502
Star;F6 VI;Outer Rim;Kallea Sector;;Terminus system;Terminus;-72.459;-1093.647;;http://starwars.wikia.com/wiki/Terminus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kallea_sector;https://starwars.fandom.com/wiki/Terminus_system;K-20;316
Star;;Outer Rim;Gordian Reach;;Tertiary Feswe system;Tertiary Feswe;404.845;393.836;;https://starwars.fandom.com/wiki/Tertiary_Feswe_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Tertiary_Feswe_system;P-6;587
Star;;Outer Rim Territories, New Territories;Raioballo Sector;;Tertiary Kesmere system;Tertiary Kesmere;20.679;587.026;;http://starwars.wikia.com/wiki/Tertiary_Kesmere;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Raioballo_sector;https://starwars.fandom.com/wiki/Tertiary_Kesmere_system;L-4;710
Star;;Outer Rim;Baxel Sector;Teth;Teth system;Teth;911.875;-210.191;;http://starwars.wikia.com/wiki/Teth;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Baxel_sector;https://starwars.fandom.com/wiki/Teth_system;U-12;951
Star;;Outer Rim;Tunka Sector;;Thakwaa system;Thakwaa;-243.875;-918.853;;http://starwars.wikia.com/wiki/Thakwaa;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tunka_sector;https://starwars.fandom.com/wiki/Thakwaa_system;I-19;324
Star;;Outer Rim;Meram Sector;;Thalassian system;Thalassia;438.854;535.414;;http://starwars.wikia.com/wiki/Thalassian_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meram_sector;https://starwars.fandom.com/wiki/Thalassian_system;P-4;762
Star;;Outer Rim;Thanium Sector;;Thanium system;Thanium;692.216;386.852;;http://starwars.wikia.com/wiki/Thanium;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Thanium_system;R-6;804
Star;;Outer Rim;Gordian Reach;;The Cometwash system;The Cometwash;527.725;377.638;;http://starwars.wikia.com/wiki/The_Cometwash;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/The_Cometwash_system;Q-6;614
Star;"""Y9"" // ""Black dwarf""";Outer Rim;Anoat Sector;;The Ring (no system);The Ring;-84.924;-838.073;;http://starwars.wikia.com/wiki/The_Ring;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ivax_Nebula;K-18;392
Star;;Outer Rim;Thesme Sector;;Thesme system;Thesme;366.06;407.23;;http://starwars.wikia.com/wiki/Thesme;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thesme_sector;https://starwars.fandom.com/wiki/Thesme_system;O-5;630
Star;;Outer Rim;Illisurevimurasi Sector;;Thila system;Thila;525.577;532.078;;http://starwars.wikia.com/wiki/Thila;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Illisurevimurasi_sector;https://starwars.fandom.com/wiki/Thila_system;Q-4;749
Nebula;;Outer Rim;The Centrality;;ThonBoka/ThonBoka Nebula;ThonBoka/ThonBoka Nebula;919.968;129.403;;http://starwars.wikia.com/wiki/ThonBoka;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/ThonBoka;U-8;908
Star;;Outer Rim Territories, Inner Zuma Region;Zuma sector, Moddell sector, Inner Moddell systems;;Thonner system;Thonner;-325.171;-689.05;;http://starwars.wikia.com/wiki/Thonner;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends, https://starwars.fandom.com/wiki/Inner_Moddell_systems;https://starwars.fandom.com/wiki/Thonner_system;H-16;310
Star;;Outer Rim;Esstran Sector;Thurra;Thurra system;Thule;589.721;492.952;;http://starwars.wikia.com/wiki/Thule;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Esstran_sector;https://starwars.fandom.com/wiki/Thurra_system;Q-5;754
Star;;Outer Rim;Abrion Sector;;Tieos system;Tieos;708.727;-566.256;;https://starwars.fandom.com/wiki/Tieos;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Tieos_system;S-15;4400
Star;;Outer Rim;Bakura sector, Shiritoku Spur;;Timora system;Timora;-403.979;-686.623;;http://starwars.wikia.com/wiki/Timora;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Bakura_sector/Legends, https://starwars.fandom.com/wiki/Shiritoku_Spur;https://starwars.fandom.com/wiki/Timora_system;G-16;312
Star;;Outer Rim Territories, Greater Javin;Anoat Sector;;Tinoon system;Tinoon;-66.066;-874.249;;http://starwars.wikia.com/wiki/Tinoon;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Tinoon_system;K-18;401
StarBarycenter;;Outer Rim Territories, Tion Cluster;Tion Hegemony;;Tion system;Tion;773.045;407.979;;http://starwars.wikia.com/wiki/Tion;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;http://starwars.wikia.com/wiki/Tion_Hegemony;https://starwars.fandom.com/wiki/Tion_system;S-5;774
Star;;Outer Rim;Corporate Sector;;Tirsa system;Tirsa;715.666;594.396;;http://starwars.wikia.com/wiki/Tirsa;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Tirsa_system;S-4;570
Star;;Outer Rim;Xappyh Sector;;Tiss'sharl system;Tiss'sharl;618.035;597.323;;http://starwars.wikia.com/wiki/Tiss'sharl;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Xappyh_sector;https://starwars.fandom.com/wiki/Tiss%27sharl_system;R-4;716
Star;;Outer Rim;Thanium Sector;Tor;Tobali system/Nabali system;Rhen Var;665.549;354.445;;http://starwars.wikia.com/wiki/Rhen_Var;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Tobali_system;R-6;805
Star;;Outer Rim;Javin sector, Yarith sector;;Togominda system;Togominda;-82.898;-897.783;;http://starwars.wikia.com/wiki/Togominda;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Javin_sector, https://starwars.fandom.com/wiki/Yarith_sector/Legends;https://starwars.fandom.com/wiki/Togominda_system;K-18;404
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Anoat sector;;Tokmia system;Tokmia;-78.386;-861.982;;http://starwars.wikia.com/wiki/Tokmia;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Anoat_sector/Legends;https://starwars.fandom.com/wiki/Tokmia_system;K-18;420
Star;;Outer Rim;Jubilar Sector;;Toong'L system;Toong'l;886.028;225.992;;https://starwars.fandom.com/wiki/Toong%27l;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Jubilar_sector;https://starwars.fandom.com/wiki/Toong%27L_system;T-7;896
Star;;Outer Rim Territories, New Territories;Kalamith Sector;;Toprawa system;Toprawa;409.209;443.249;;http://starwars.wikia.com/wiki/Toprawa;https://starwars.fandom.com/wiki/Outer_Rim_Territories, https://starwars.fandom.com/wiki/New_Territories;http://starwars.wikia.com/wiki/Kalamith_sector;https://starwars.fandom.com/wiki/Toprawa_system;P-5;627
Star;;Outer Rim;Gordian Reach;;Torque system;Torque;461.36;381.023;;http://starwars.wikia.com/wiki/Torque;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Torque_system;P-6;585
Star;;Outer Rim;Atravis Sector;;Tosste system;Tosste;33.685;-989.33;;http://starwars.wikia.com/wiki/Tosste;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atravis_sector;https://starwars.fandom.com/wiki/Tosste_system;L-19;355
Star;;Outer Rim;Corporate Sector;;Tothis system;Tothis;741.63;606.937;;http://starwars.wikia.com/wiki/Tothis;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Tothis_system;S-3;535
Star;;Outer Rim;The Centrality;Trammis;Trammis system;Trammis III;934.293;144.27;;https://starwars.fandom.com/wiki/Trammis_III;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Trammis_system;U-8;911
Star;K3 IV;Outer Rim Territories, New Territories;Veragi Sector;;Trassitan system;Trassitan;22.956;662.108;;http://starwars.wikia.com/wiki/Trassitan;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Veragi_sector;https://starwars.fandom.com/wiki/Trassitan_system;L-3;701
Star;;Outer Rim Territories, Trailing Sectors;Stensen Sector;;Trenwyth system;Trenwyth;-285.213;-696.555;;http://starwars.wikia.com/wiki/Trenwyth;https://starwars.fandom.com/wiki/Outer_Rim_Territories, https://starwars.fandom.com/wiki/Trailing_Sectors;http://starwars.wikia.com/wiki/Stensen_sector;https://starwars.fandom.com/wiki/Trenwyth_system;I-16;280
Star;;Outer Rim;Juris Sector;;Trigalis system;Trigalis;409.151;-745.979;;http://starwars.wikia.com/wiki/Trigalis;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Juris_sector;https://starwars.fandom.com/wiki/Trigalis_system;P-17;463
Star;;Outer Rim;Moddell Sector;;Trindello system;Trindello;-335.097;-682.185;;http://starwars.wikia.com/wiki/Trindello;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Moddell_sector;https://starwars.fandom.com/wiki/Trindello_system/Legends;H-16;302
Star;;Outer Rim;Gordian Reach;;Trinovat system;Trinovat;455.458;366.19;;http://starwars.wikia.com/wiki/Trinovat;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Trinovat_system;P-6;594
Star;;Outer Rim;Mayagil Sector;Triton;Triton system;Triton;160.217;-885.526;;http://starwars.wikia.com/wiki/Triton;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mayagil_sector;https://starwars.fandom.com/wiki/Triton_system;M-18;436
Star;;Outer Rim;Jospro Sector;;Trogan system;Trogan;674.57;284.218;;http://starwars.wikia.com/wiki/Trogan;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Jospro_sector;https://starwars.fandom.com/wiki/Trogan_system;R-7;932
Star;;Outer Rim;Colundra Sector;;Troiken system;Troiken;761.592;498.243;;http://starwars.wikia.com/wiki/Troiken;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Colundra_sector;https://starwars.fandom.com/wiki/Troiken_system;S-5;720
Star;;Outer Rim;Gordian Reach;;Troos system;Troos;535.889;460.213;;http://starwars.wikia.com/wiki/Troos;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Troos_system;Q-5;601
Star;;Outer Rim;Dantus Sector;;Troska system;Troska;-147.704;372.277;;http://starwars.wikia.com/wiki/Troska;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dantus_sector;https://starwars.fandom.com/wiki/Troska_system;J-6;689
Star;G4 V;Outer Rim;The Centrality;;Tund system;Tund;955.544;145.444;;http://starwars.wikia.com/wiki/Tund;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Tund_system/Legends;U-8;907
